DATE,UTC_TIME,MAG,LAT,LON,DEPTH
2019/07/06,08:38:41.52,2.57,35.9675,-117.312,4
2019/07/06,08:39:42.80,3.12,35.92267,-117.7115,1.8
2019/07/06,08:40:30.70,3.22,35.60717,-117.4175,4.2
2019/07/06,08:40:45.67,2.82,35.89967,-117.70417,5.6
2019/07/06,08:41:33.06,3.42,35.703,-117.50767,2.4
2019/07/06,08:42:46.95,2.73,35.6465,-117.43383,8.4
2019/07/06,08:43:09.83,2.64,35.70067,-117.50883,10.5
2019/07/06,08:46:32.64,3.3,35.67783,-117.597,5.5
2019/07/06,08:50:53.36,2.57,35.63417,-117.43183,5.9
2019/07/06,08:56:33.22,2.64,35.64633,-117.43817,7.3
2019/07/06,08:56:42.89,2.54,35.92483,-117.71283,4.3
2019/07/06,08:57:08.37,2.76,35.667,-117.42267,8.6
2019/07/06,08:57:50.25,2.71,35.67383,-117.54167,8.9
2019/07/06,08:58:58.94,2.51,35.91033,-117.73017,2.9
2019/07/06,08:59:09.28,3.26,35.86333,-117.67283,2.7
2019/07/06,08:59:55.72,3.6,35.60217,-117.38783,6.7
2019/07/06,08:59:57.51,3.96,35.54983,-117.3855,3.7
2019/07/06,09:00:56.15,3.22,35.89817,-117.73367,2.8
2019/07/06,09:02:08.84,2.56,35.58367,-117.68233,8.9
2019/07/06,09:02:22.20,3.03,35.57083,-117.362,4.3
2019/07/06,09:02:58.40,2.8,35.91967,-117.761,7.8
2019/07/06,09:03:08.73,3,35.66667,-117.302,-0.8
2019/07/06,09:04:03.09,2.5,35.70683,-117.55767,11
2019/07/06,09:04:10.73,2.59,35.84733,-117.6775,3.6
2019/07/06,09:06:21.77,3.38,35.67133,-117.472,2.9
2019/07/06,09:07:10.47,2.66,35.73667,-117.56833,6.8
2019/07/06,09:08:03.37,3.41,35.882,-117.72984,4.6
2019/07/06,09:11:58.68,2.5,35.91133,-117.74667,4.5
2019/07/06,09:12:39.55,2.97,35.76933,-117.4975,6.9
2019/07/06,09:14:51.09,2.81,35.9125,-117.73467,3.1
2019/07/06,09:16:35.07,2.56,35.91467,-117.7125,3
2019/07/06,09:17:44.77,2.74,35.71267,-117.52767,12.2
2019/07/06,09:19:18.60,2.71,35.82583,-117.65,4.2
2019/07/06,09:20:59.37,3.07,35.87417,-117.72366,6.7
2019/07/06,09:21:23.01,3.13,35.7475,-117.571,4
2019/07/06,09:23:41.61,3.01,36.06167,-117.8525,1.1
2019/07/06,09:24:23.27,3.59,35.8,-117.6315,3.2
2019/07/06,09:26:57.91,2.74,35.89283,-117.7165,1.8
2019/07/06,09:27:08.53,3.53,35.6155,-117.58466,9.9
2019/07/06,09:27:59.86,2.95,35.94783,-117.74267,2.6
2019/07/06,09:28:28.98,4.89,35.898,-117.72717,4
2019/07/06,09:29:20.97,4.7,35.8815,-117.71733,5.6
2019/07/06,09:30:41.24,4.49,35.90983,-117.73233,4.2
2019/07/06,09:33:25.10,3.33,35.87517,-117.722,7.7
2019/07/06,09:33:59.77,3.57,35.89033,-117.725,3.8
2019/07/06,09:34:27.97,3.51,35.88467,-117.71083,4.6
2019/07/06,09:35:49.75,2.7,35.90117,-117.70167,2.7
2019/07/06,09:36:39.40,3.24,35.86883,-117.705,4.3
2019/07/06,09:38:30.70,2.66,35.85667,-117.62833,6.5
2019/07/06,09:39:06.54,2.54,35.82583,-117.6515,1.6
2019/07/06,09:39:26.30,2.83,35.5745,-117.5125,6.7
2019/07/06,09:40:44.83,2.57,35.90233,-117.72817,2.9
2019/07/06,09:41:51.05,2.6,35.91283,-117.73067,4.3
2019/07/06,09:43:02.07,2.73,35.82517,-117.64667,7.9
2019/07/06,09:46:17.72,2.52,35.73933,-117.4785,3.9
2019/07/06,09:46:39.95,3.34,35.80633,-117.6275,2.8
2019/07/06,09:47:16.70,2.79,35.74783,-117.57117,2.3
2019/07/06,09:48:29.77,3.41,35.878,-117.71616,2.1
2019/07/06,09:49:33.34,3.3,35.89217,-117.71933,6.9
2019/07/06,09:50:37.56,2.63,35.905,-117.69267,3
2019/07/06,09:50:43.33,3.07,35.70217,-117.59133,2.9
2019/07/06,09:51:16.60,3.14,35.78033,-117.6015,17
2019/07/06,09:52:12.71,2.68,35.89683,-117.71983,6.8
2019/07/06,09:53:36.03,2.58,35.92883,-117.3335,12
2019/07/06,09:54:42.48,2.75,35.90767,-117.73017,4.4
2019/07/06,09:57:34.86,3.08,35.95117,-117.70483,1.9
2019/07/06,09:59:26.64,3.75,35.87733,-117.70834,5.9
2019/07/06,10:01:10.45,2.85,35.925,-117.71033,3.6
2019/07/06,10:02:37.25,3.22,35.72817,-117.59866,7.7
2019/07/06,10:03:22.40,2.97,35.65116,-117.454,2.7
2019/07/06,10:04:32.03,2.72,35.7395,-117.5715,2.3
2019/07/06,10:05:20.26,3.09,35.67233,-117.54266,4.1
2019/07/06,10:05:32.65,3.43,35.89833,-117.72867,2.7
2019/07/06,10:07:28.09,2.74,35.93033,-117.71717,0.5
2019/07/06,10:07:57.63,2.74,35.88967,-117.5975,-0.1
2019/07/06,10:08:02.58,3.2,35.85417,-117.67983,8.5
2019/07/06,10:08:27.03,3.02,35.7895,-117.617,8.5
2019/07/06,10:09:18.17,3.52,35.5705,-117.51984,8.9
2019/07/06,10:10:20.74,2.72,35.90067,-117.7275,3.1
2019/07/06,10:11:00.63,2.7,35.89833,-117.72133,5.5
2019/07/06,10:15:01.29,2.83,35.618,-117.43967,3.7
2019/07/06,10:19:18.24,2.89,35.88017,-117.71683,5.9
2019/07/06,10:19:58.79,2.73,35.88133,-117.69183,2.7
2019/07/06,10:22:55.87,2.88,35.87917,-117.7225,1.9
2019/07/06,10:25:07.03,3.23,35.88766,-117.694,2.6
2019/07/06,10:25:23.97,3.19,35.898,-117.72683,4
2019/07/06,10:27:59.54,3.21,35.686,-117.55317,8.6
2019/07/06,10:28:43.08,3.03,35.90267,-117.72884,4.3
2019/07/06,10:31:43.92,3.53,35.64883,-117.4545,3
2019/07/06,10:32:43.53,2.72,35.71483,-117.536,3.6
2019/07/06,10:34:32.76,2.53,35.8735,-117.7105,1.8
2019/07/06,10:34:56.68,2.71,35.91817,-117.74517,2
2019/07/06,10:35:14.29,2.95,35.57667,-117.34833,2.2
2019/07/06,10:35:18.10,3.36,35.5565,-117.35617,9.2
2019/07/06,10:36:10.61,3.1,35.683,-117.523,1.2
2019/07/06,10:37:09.19,3.13,35.88383,-117.69717,3.1
2019/07/06,10:37:27.91,3.82,35.61083,-117.38116,-0.8
2019/07/06,10:38:31.31,2.95,35.91117,-117.73333,5.3
2019/07/06,10:40:24.67,3.4,35.673,-117.55133,1.1
2019/07/06,10:41:26.38,3.19,35.88567,-117.69833,7
2019/07/06,10:43:30.60,2.98,35.89833,-117.727,3.7
2019/07/06,10:45:06.45,2.93,35.8965,-117.66217,9.5
2019/07/06,10:48:24.46,4.04,35.5785,-117.372,5.6
2019/07/06,10:49:48.61,3.47,35.92484,-117.70267,1.1
2019/07/06,10:50:30.38,2.6,35.85,-117.67483,4.8
2019/07/06,10:50:46.62,3.51,35.86317,-117.70883,7.4
2019/07/06,10:51:40.31,2.61,35.64833,-117.435,2.4
2019/07/06,10:52:08.24,2.62,35.72667,-117.52333,0.3
2019/07/06,10:52:31.14,2.61,35.6765,-117.52367,8.1
2019/07/06,10:55:23.72,2.5,35.667,-117.524,10.1
2019/07/06,10:57:54.18,2.54,35.769,-117.5985,9
2019/07/06,10:59:24.20,3.19,35.82117,-117.6305,11.2
2019/07/06,11:00:06.53,2.78,35.84067,-117.65733,8.4
2019/07/06,11:02:29.21,2.66,35.88483,-117.73183,8.1
2019/07/06,11:06:00.69,2.92,35.80183,-117.6275,5.5
2019/07/06,11:06:30.81,2.56,35.885,-117.70583,1.9
2019/07/06,11:06:43.35,3.84,35.79267,-117.62283,3.7
2019/07/06,11:08:10.75,2.89,35.90617,-117.73133,2.8
2019/07/06,11:10:24.05,2.84,35.922,-117.70817,1.7
2019/07/06,11:10:39.63,2.95,35.899,-117.725,4.3
2019/07/06,11:11:19.73,2.56,35.89533,-117.704,5.7
2019/07/06,11:11:41.91,3.03,35.89267,-117.71467,1.7
2019/07/06,11:15:13.15,2.9,35.87583,-117.69983,6.7
2019/07/06,11:15:20.78,3.68,35.64633,-117.46516,-0.2
2019/07/06,11:18:03.30,2.95,35.68667,-117.5415,1.5
2019/07/06,11:23:10.03,2.55,35.86733,-117.695,7.4
2019/07/06,11:24:21.47,2.57,35.89617,-117.72817,4.1
2019/07/06,11:25:15.41,2.8,35.70367,-117.5015,1.1
2019/07/06,11:31:09.90,3.17,35.925,-117.702,1.4
2019/07/06,11:34:51.82,2.63,35.56833,-117.40217,6.2
2019/07/06,11:37:26.17,2.59,35.907,-117.71167,1.7
2019/07/06,11:40:52.66,2.72,35.87517,-117.704,2.1
2019/07/06,11:44:36.78,2.52,35.92633,-117.66283,5.2
2019/07/06,11:45:11.46,3.35,35.8345,-117.6655,4.5
2019/07/06,11:46:16.12,2.71,35.70467,-117.50683,1.5
2019/07/06,11:50:09.86,2.69,35.61433,-117.59733,9.2
2019/07/06,11:51:11.62,2.93,35.86933,-117.81067,8.2
2019/07/06,11:53:08.09,4.12,35.89533,-117.73367,2.1
2019/07/06,11:54:54.02,3.22,35.89983,-117.73517,1.7
2019/07/06,11:56:20.12,2.52,35.91033,-117.74217,2.9
2019/07/06,11:57:14.11,2.9,35.84817,-117.68967,4.9
2019/07/06,12:03:49.78,2.52,35.74717,-117.57317,7.9
2019/07/06,12:04:59.42,3.48,35.88617,-117.731,5.1
2019/07/06,12:05:21.40,3.28,35.788,-117.62783,7.4
2019/07/06,12:09:02.95,2.59,35.90217,-117.74467,0.8
2019/07/06,12:09:51.39,2.79,35.73633,-117.54417,6.8
2019/07/06,12:12:13.40,2.59,35.81867,-117.65767,4.2
2019/07/06,12:12:35.73,3.03,35.78183,-117.58917,8.6
2019/07/06,12:13:28.16,2.52,35.925,-117.70567,2.2
2019/07/06,12:20:16.24,2.76,35.75417,-117.577,8.9
2019/07/06,12:20:59.07,3.54,35.76,-117.5815,7.7
2019/07/06,12:23:29.02,2.6,35.89817,-117.70517,8.2
2019/07/06,12:29:19.93,3.5,35.8075,-117.59367,6.5
2019/07/06,12:34:52.65,2.68,35.7345,-117.54533,3.4
2019/07/06,12:35:50.25,2.72,35.82683,-117.65967,7.5
2019/07/06,12:36:30.38,2.97,35.618,-117.43767,8.1
2019/07/06,12:36:47.20,2.66,35.87017,-117.6895,3
2019/07/06,12:37:04.35,2.82,35.9355,-117.701,1.5
2019/07/06,12:40:31.18,2.73,35.816,-117.641,6.5
2019/07/06,12:40:46.01,3.29,35.902,-117.65583,7.3
2019/07/06,12:45:45.50,2.84,35.87617,-117.70667,2.4
2019/07/06,12:48:42.95,3.06,35.85367,-117.6715,7.8
2019/07/06,12:49:39.22,3.2,35.60266,-117.3945,7.1
2019/07/06,12:50:27.76,2.81,35.9345,-117.7235,2.6
2019/07/06,12:55:24.81,3.22,35.89667,-117.72683,3.6
2019/07/06,12:58:18.18,2.67,35.66783,-117.472,7.1
2019/07/06,13:00:44.22,2.98,35.87483,-117.70717,4.2
2019/07/06,13:06:55.26,4.5,35.92833,-117.705,2.4
2019/07/06,13:08:11.94,3.1,35.60733,-117.44984,10.1
2019/07/06,13:09:19.92,3.05,35.79667,-117.62566,2.6
2019/07/06,13:16:57.79,3.17,35.649,-117.51783,9.9
2019/07/06,13:17:39.58,2.82,35.88233,-117.69717,8.6
2019/07/06,13:24:27.31,2.79,35.87183,-117.696,4
2019/07/06,13:25:45.01,2.51,35.9015,-117.74117,0.1
2019/07/06,13:27:38.70,2.92,35.70883,-117.56067,1
2019/07/06,13:28:31.23,2.59,35.678,-117.48067,1.1
2019/07/06,13:29:01.93,2.56,35.859,-117.64083,1.4
2019/07/06,13:30:07.16,2.68,36.1155,-117.84217,2.4
2019/07/06,13:32:33.47,2.59,35.889,-117.71567,6.3
2019/07/06,13:32:59.56,3.65,35.6745,-117.488,1.3
2019/07/06,13:34:46.24,3.23,35.8995,-117.69,0.8
2019/07/06,13:36:26.86,3.43,35.86234,-117.68483,7.5
2019/07/06,13:39:52.79,2.88,35.5525,-117.43017,2.6
2019/07/06,13:41:42.79,3.17,35.58733,-117.42284,5.8
2019/07/06,13:43:18.77,3.64,35.61767,-117.47884,7.4
2019/07/06,13:45:19.10,2.6,35.62633,-117.4265,7.7
2019/07/06,13:45:30.25,2.85,35.8905,-117.67183,9.2
2019/07/06,13:49:42.49,2.55,35.67333,-117.49333,2.7
2019/07/06,13:50:57.79,2.66,35.87267,-117.68817,2.1
2019/07/06,13:51:20.17,2.51,35.86917,-117.708,9.6
2019/07/06,13:54:51.72,2.73,35.88733,-117.72133,3
2019/07/06,13:55:51.17,3.54,35.86317,-117.703,7
2019/07/06,13:57:12.26,2.82,35.9385,-117.68083,-0.1
2019/07/06,13:58:01.10,2.59,35.81333,-117.6455,3.8
2019/07/06,13:59:21.04,2.82,35.939,-117.70517,1.3
2019/07/06,14:05:32.54,2.72,35.87567,-117.69683,4.5
2019/07/06,14:09:35.28,2.79,35.9085,-117.7495,7.8
2019/07/06,14:11:22.60,2.61,35.80717,-117.63967,8
2019/07/06,14:11:43.74,2.7,35.627,-117.45,1.7
2019/07/06,14:19:52.47,2.64,35.70633,-117.526,4
2019/07/06,14:20:59.72,2.56,35.65283,-117.5165,10.9
2019/07/06,14:24:35.15,2.79,35.9335,-117.74683,7.4
2019/07/06,14:25:05.33,2.64,35.91183,-117.71667,4.1
2019/07/06,14:30:07.68,3.03,35.81633,-117.63367,6.4
2019/07/06,14:31:20.36,2.51,35.8055,-117.37883,0.3
2019/07/06,14:33:18.09,2.72,35.78833,-117.6045,0.2
2019/07/06,14:33:30.68,3.12,35.6345,-117.43183,2.9
2019/07/06,14:35:25.64,2.57,36.10117,-117.828,4.6
2019/07/06,14:38:49.40,2.53,35.76267,-117.61667,1.1
2019/07/06,14:40:08.91,2.74,35.67183,-117.51617,6.7
2019/07/06,14:44:17.26,2.52,35.94967,-117.69133,1.6
2019/07/06,14:55:25.69,2.5,35.8165,-117.62683,2.1
2019/07/06,14:55:46.45,2.79,35.79867,-117.628,2.5
2019/07/06,15:06:08.86,2.66,35.88067,-117.72083,3.1
2019/07/06,15:07:06.01,3.3,35.66767,-117.51683,6.9
2019/07/06,15:08:22.03,3.04,35.66233,-117.47017,5.3
2019/07/06,15:09:15.28,3.3,35.88334,-117.72433,3.8
2019/07/06,15:10:27.66,2.85,35.87717,-117.7225,2.9
2019/07/06,15:10:51.40,2.87,35.876,-117.59367,0
2019/07/06,15:11:09.95,2.77,35.934,-117.72417,2.3
2019/07/06,15:12:01.46,3.08,35.65116,-117.56267,3.6
2019/07/06,15:19:53.40,2.84,35.88933,-117.7265,4
2019/07/06,15:21:07.83,2.65,36.1135,-117.87583,6.3
2019/07/06,15:22:02.20,2.64,35.7125,-117.561,1.9
2019/07/06,15:22:26.68,3.46,35.90167,-117.73583,2.3
2019/07/06,15:23:28.59,3.15,35.84583,-117.66367,8.2
2019/07/06,15:25:58.27,2.83,35.711,-117.56483,0.7
2019/07/06,15:27:22.51,2.61,35.7715,-117.5895,12.5
2019/07/06,15:29:19.95,2.72,35.8785,-117.71817,3.6
2019/07/06,15:29:42.80,2.55,35.8605,-117.69467,10.2
2019/07/06,15:29:53.47,2.73,35.86367,-117.69817,7.4
2019/07/06,15:30:49.94,3.35,35.69316,-117.554,8.3
2019/07/06,15:32:43.79,3.19,35.88033,-117.70834,4
2019/07/06,15:37:23.36,2.71,35.93367,-117.698,1.8
2019/07/06,15:40:44.81,2.76,35.807,-117.64267,4.2
2019/07/06,15:45:10.89,3.07,36.11017,-117.88317,7.2
2019/07/06,15:45:46.02,3.58,36.09717,-117.82784,1.7
2019/07/06,15:49:16.96,2.84,35.90033,-117.68267,2.6
2019/07/06,15:59:29.27,3.53,35.88066,-117.70067,2.1
2019/07/06,16:01:08.23,3.32,35.59233,-117.394,4.1
2019/07/06,16:02:34.23,2.53,35.65667,-117.48067,9.2
2019/07/06,16:06:06.62,2.56,35.83517,-117.67317,5.2
2019/07/06,16:07:25.71,3.37,35.686,-117.54567,2.9
2019/07/06,16:08:07.32,2.67,35.7,-117.5415,9.6
2019/07/06,16:10:10.24,3.11,36.07867,-117.84184,0.6
2019/07/06,16:12:25.21,3.16,35.60917,-117.41483,3
2019/07/06,16:15:33.00,2.6,35.91017,-117.69433,2.5
2019/07/06,16:19:18.72,2.5,35.905,-117.69983,7.9
2019/07/06,16:31:50.73,3.06,35.6795,-117.53183,4.7
2019/07/06,16:36:05.82,4.17,35.5705,-117.523,10.1
2019/07/06,16:38:01.35,3.46,35.59533,-117.376,3.9
2019/07/06,16:38:34.72,2.65,35.81183,-117.632,7.8
2019/07/06,16:40:46.39,2.92,36.0835,-117.90033,0.3
2019/07/06,16:41:10.68,2.64,35.78083,-117.57267,2
2019/07/06,16:42:05.13,3.51,35.87733,-117.7165,3
2019/07/06,16:43:01.56,2.72,35.89067,-117.72117,5.1
2019/07/06,16:46:55.70,2.65,35.899,-117.68317,2.7
2019/07/06,16:47:21.47,2.97,35.88467,-117.73117,5.2
2019/07/06,16:48:07.01,2.7,35.6465,-117.44233,6.1
2019/07/06,16:48:38.28,2.71,35.57017,-117.51117,6.1
2019/07/06,17:04:58.24,2.75,35.694,-117.55683,1.7
2019/07/06,17:09:01.49,3.27,35.96083,-117.273,2.9
2019/07/06,17:14:17.33,3.07,35.6365,-117.434,2.7
2019/07/06,17:15:44.78,2.54,35.55267,-117.43833,0.4
2019/07/06,17:16:39.92,2.63,35.56033,-117.35867,3.5
2019/07/06,17:17:54.02,2.71,35.66783,-117.48983,1.9
2019/07/06,17:18:21.44,3.02,35.572,-117.36,2.2
2019/07/06,17:22:07.05,2.67,35.783,-117.56767,2.6
2019/07/06,17:26:13.24,2.59,35.91267,-117.733,6
2019/07/06,17:31:22.20,3.07,35.78083,-117.61584,7.3
2019/07/06,17:38:41.40,2.75,35.81367,-117.6545,5.8
2019/07/06,17:41:33.19,3.98,35.87167,-117.71683,7.7
2019/07/06,17:42:38.32,2.86,35.86667,-117.70267,10.8
2019/07/06,17:43:30.36,2.66,36.102,-117.85883,5
2019/07/06,17:44:05.46,2.58,36.07867,-117.81933,2.3
2019/07/06,17:54:34.75,2.52,35.63283,-117.47133,8.2
2019/07/06,17:59:14.84,3.9,35.89967,-117.73466,3
2019/07/06,18:13:16.12,3.27,35.91784,-117.71567,2.1
2019/07/06,18:19:39.62,3.54,35.44717,-117.327,4
2019/07/06,18:22:04.58,2.56,35.71833,-117.49783,0.8
2019/07/06,18:22:48.07,2.66,35.7975,-117.58533,9.7
2019/07/06,18:23:08.68,3.11,35.59667,-117.38917,2.1
2019/07/06,18:27:39.83,2.71,35.77917,-117.59517,2
2019/07/06,18:28:53.50,2.74,35.74667,-117.5445,0.8
2019/07/06,18:30:39.79,3.32,35.71583,-117.55817,5.5
2019/07/06,18:33:51.56,2.92,35.88667,-117.71967,2.9
2019/07/06,18:35:09.15,2.56,35.8535,-117.66217,7.7
2019/07/06,18:36:50.00,3.72,35.90633,-117.73917,2.2
2019/07/06,18:39:57.66,2.76,35.7525,-117.558,4.3
2019/07/06,18:46:26.29,3.87,35.6515,-117.4645,4
2019/07/06,18:47:46.38,3.19,35.69767,-117.4825,3.6
2019/07/06,18:53:17.39,2.71,35.916,-117.70133,1.4
2019/07/06,18:56:39.21,3.28,35.6285,-117.58217,9.2
2019/07/06,18:58:59.29,3.07,35.90017,-117.67717,3.2
2019/07/06,18:59:41.60,3,35.57,-117.40667,6.5
2019/07/06,19:03:39.52,2.52,35.98383,-117.50017,-0.1
2019/07/06,19:05:15.69,2.64,35.7765,-117.59333,1.9
2019/07/06,19:05:48.06,2.51,35.883,-117.71467,7.9
2019/07/06,19:16:03.04,2.76,35.728,-117.593,11.9
2019/07/06,19:18:20.52,2.62,35.57667,-117.36133,14.9
2019/07/06,19:35:10.60,2.87,36.11117,-117.8375,3.3
2019/07/06,19:37:33.16,3.03,35.90116,-117.67867,2.1
2019/07/06,19:37:59.75,2.96,35.658,-117.50267,2.6
2019/07/06,19:46:23.81,3.34,35.89183,-117.72317,3.9
2019/07/06,19:47:31.36,2.65,35.91083,-117.74333,2.2
2019/07/06,19:48:08.94,2.8,35.89467,-117.72433,2.7
2019/07/06,19:49:04.56,3.47,35.861,-117.684,6.7
2019/07/06,19:50:11.98,2.55,35.87967,-117.71633,7.5
2019/07/06,19:54:03.46,2.56,35.83617,-117.67,2.1
2019/07/06,19:54:29.84,3.3,35.896,-117.72667,4.4
2019/07/06,20:06:10.69,2.63,35.77533,-117.59717,4
2019/07/06,20:11:03.43,2.7,35.902,-117.7275,3.1
2019/07/06,20:11:35.58,2.55,35.901,-117.728,3.6
2019/07/06,20:16:37.17,2.87,35.91083,-117.7035,6.1
2019/07/06,20:22:34.17,3.06,35.8105,-117.63734,6.6
2019/07/06,20:23:44.66,3.02,34.0195,-117.21867,16.1
2019/07/06,20:24:33.37,2.69,35.63167,-117.459,6
2019/07/06,20:30:31.92,2.58,35.67433,-117.47583,8.7
2019/07/06,20:34:12.23,2.84,35.92767,-117.72783,2
2019/07/06,20:36:17.55,2.8,35.87433,-117.67183,6.6
2019/07/06,20:41:30.69,3.37,35.6915,-117.513,1.7
2019/07/06,20:48:56.97,2.55,35.8535,-117.69333,4.8
2019/07/06,20:57:08.56,2.5,35.88633,-117.74017,6.2
2019/07/06,21:02:48.51,2.89,35.91017,-117.7205,1.9
2019/07/06,21:05:24.70,3.52,35.72766,-117.60867,5.9
2019/07/06,21:07:44.77,3.19,35.96383,-117.277,1.8
2019/07/06,21:12:54.96,2.87,35.9145,-117.7125,7.2
2019/07/06,21:14:35.53,2.71,35.56217,-117.33167,1.7
2019/07/06,21:14:59.81,3.13,35.902,-117.67133,2.6
2019/07/06,21:28:41.92,3,35.89466,-117.68117,2
2019/07/06,21:35:00.51,2.58,35.96117,-117.29767,5.3
2019/07/06,21:41:25.31,2.95,35.69117,-117.47933,5.1
2019/07/06,21:54:00.18,2.73,35.70517,-117.52817,10
2019/07/06,21:57:18.61,2.51,35.88017,-117.68517,2.9
2019/07/06,22:01:22.16,2.74,35.62033,-117.45783,2.4
2019/07/06,22:04:09.60,3.03,35.62883,-117.45883,2.7
2019/07/06,22:22:43.81,2.89,36.0285,-117.85617,2
2019/07/06,22:23:49.85,2.68,35.61783,-117.4385,0.2
2019/07/06,22:26:59.37,2.86,35.712,-117.495,1.9
2019/07/06,22:30:48.17,2.78,35.91017,-117.72,1.4
2019/07/06,22:41:26.38,2.64,35.64317,-117.5275,10.6
2019/07/06,22:51:35.80,3.08,35.63433,-117.45133,3.1
2019/07/06,22:59:29.91,2.66,35.97667,-117.28833,4.5
2019/07/06,23:07:08.31,2.6,35.653,-117.458,2.2
2019/07/06,23:17:36.00,2.71,35.90783,-117.70733,2.6
2019/07/06,23:21:34.18,3.71,35.70033,-117.50933,6.8
2019/07/06,23:22:58.33,2.79,35.87333,-117.70283,4.2
2019/07/06,23:26:22.06,3.24,35.77683,-117.58984,1
2019/07/06,23:32:33.27,2.93,35.88683,-117.73233,2.9
2019/07/06,23:34:09.84,3.49,35.87366,-117.66233,5.2
2019/07/06,23:38:06.08,2.52,35.87483,-117.7055,5.1
2019/07/06,23:38:31.95,3.37,36.03383,-117.8465,-0.6
2019/07/06,23:45:24.47,2.53,36.027,-117.798,1.6
2019/07/06,23:48:53.70,2.54,35.61483,-117.41833,5.4
2019/07/06,23:50:41.99,4.5,35.8235,-117.663,6.5
2019/07/06,23:56:34.62,3.5,35.82033,-117.65867,5.8
2019/07/07,00:08:56.77,2.95,35.683,-117.52417,8.4
2019/07/07,00:10:42.09,2.58,35.62583,-117.42733,5
2019/07/07,00:19:02.34,2.55,35.79083,-117.6155,4.1
2019/07/07,00:21:48.57,2.56,35.72067,-117.574,9
2019/07/07,00:38:00.37,2.71,35.6615,-117.507,6
2019/07/07,00:41:52.07,3.47,35.82667,-117.66433,3
2019/07/07,00:43:36.59,2.54,35.914,-117.734,1.3
2019/07/07,00:45:59.53,2.55,35.83483,-117.67533,2.7
2019/07/07,00:52:49.59,2.73,35.77383,-117.61417,2
2019/07/07,00:53:51.27,3.05,35.6475,-117.45067,9.8
2019/07/07,01:05:06.94,3.42,35.66933,-117.51167,2.3
2019/07/07,01:19:18.44,2.81,35.889,-117.72267,2.8
2019/07/07,01:22:34.96,2.7,35.64417,-117.458,2.4
2019/07/07,01:23:55.55,3.29,35.91516,-117.73267,2.6
2019/07/07,01:25:10.13,2.5,35.66067,-117.48467,1.9
2019/07/07,01:30:52.52,3.25,35.6885,-117.53433,6.5
2019/07/07,01:32:22.98,2.98,35.95117,-117.71183,1.6
2019/07/07,01:48:36.20,2.75,35.724,-117.56517,6.5
2019/07/07,02:06:04.40,3.6,35.79167,-117.5935,7
2019/07/07,02:10:48.87,3.24,35.59767,-117.40466,6.1
2019/07/07,02:11:47.85,2.52,35.91083,-117.71817,2.2
2019/07/07,02:16:59.52,3.46,35.7175,-117.407,-0.7
2019/07/07,02:17:01.89,3.64,35.60283,-117.46933,4.3
2019/07/07,02:29:28.35,2.85,35.979,-117.2865,3
2019/07/07,02:42:17.28,2.83,35.65517,-117.48467,3
2019/07/07,02:51:47.95,2.7,35.6645,-117.50617,2.5
2019/07/07,02:57:50.73,2.56,35.91133,-117.73267,2.8
2019/07/07,02:59:17.48,3.39,35.803,-117.6335,2.6
2019/07/07,03:13:12.49,3.62,35.74733,-117.591,6.5
2019/07/07,03:20:46.61,2.78,35.88167,-117.69583,1.9
2019/07/07,03:23:26.72,3.36,35.87317,-117.71384,6.8
2019/07/07,04:26:57.60,3.29,35.58033,-117.61217,9.6
2019/07/07,04:48:17.40,2.89,35.781,-117.6155,2.9
2019/07/07,04:56:31.32,3.12,35.69483,-117.52533,6.4
2019/07/07,05:10:48.29,2.77,35.912,-117.73617,0.4
2019/07/07,05:38:15.48,4.52,35.76817,-117.57783,10.6
2019/07/07,05:41:51.93,2.65,36.04217,-117.83933,2.1
2019/07/07,05:42:27.92,2.55,35.87567,-117.71517,9.9
2019/07/07,06:07:06.51,3.45,35.66567,-117.52383,7
2019/07/07,06:09:36.79,2.63,35.81317,-117.64717,2.8
2019/07/07,06:10:14.66,2.74,36.11217,-117.92083,4.9
2019/07/07,06:15:08.13,2.73,35.69933,-117.54517,2.6
2019/07/07,06:16:32.81,2.97,35.75333,-117.572,4.2
2019/07/07,06:20:36.74,2.53,35.72733,-117.5595,5.1
2019/07/07,06:41:13.54,2.65,35.8165,-117.6655,7.8
2019/07/07,06:44:44.67,2.8,35.91933,-117.736,1.7
2019/07/07,06:46:24.47,2.5,35.95283,-117.69617,1.6
2019/07/07,06:57:27.88,3.24,35.6455,-117.45417,2.7
2019/07/07,06:58:39.84,2.5,35.83717,-117.69267,13.7
2019/07/07,07:09:38.84,3.55,35.61666,-117.4385,3
2019/07/07,07:13:02.64,3.18,35.90883,-117.70866,1.8
2019/07/07,07:19:14.44,3.44,35.78017,-117.642,8.2
2019/07/07,07:20:26.15,3.45,35.69083,-117.53933,6.6
2019/07/07,07:22:21.82,2.78,35.75417,-117.58717,3.5
2019/07/07,07:25:34.87,2.78,35.90783,-117.70067,2.3
2019/07/07,07:27:37.92,2.72,34.15883,-117.4755,7
2019/07/07,07:31:06.70,3,35.827,-117.64433,7
2019/07/07,07:37:51.69,2.77,36.165,-117.87567,2.9
2019/07/07,07:43:51.59,2.58,35.60417,-117.47067,10.4
2019/07/07,08:02:17.28,2.55,35.85367,-117.672,4.9
2019/07/07,08:03:25.59,3.68,36.0855,-117.85183,0.5
2019/07/07,08:13:36.59,2.57,35.868,-117.65833,6.9
